User ID,Username,Follower Count,Retweet Count,Mention Count,Verified,Bot Label,Location,Created At,Tweet,Hashtags
34844,real_user_9843,9590,65,29,True,0,UK,2013-04-02,Just had a great day exploring technology. Just had a great day exploring technology. Just had a great day exploring technology. ,#election #AI
21486,bot_user_21485,324,981,229,False,1,Russia,2020-12-16,RT @user: Check this out!! RT @user: Check this out!! ,#news #AI #trump
34521,real_user_9520,9595,1,27,True,0,UK,2019-05-19,Just had a great day exploring nature. Just had a great day exploring nature. Just had a great day exploring nature. ,
24145,bot_user_24144,28,961,268,False,1,Russia,2021-01-01,RT @user: Check this out!! ,#election #bitcoin #AI #bitcoin #AI #news #viral
48820,real_user_23819,6603,9,27,False,0,Canada,2011-02-04,Just had a great day exploring culture. Just had a great day exploring culture. ,#tech #crypto
19058,bot_user_19057,296,277,141,False,1,Nigeria,2022-02-15,RT @user: Check this out!! RT @user: Check this out!! ,#trump #election #MAGA #trump #news
38424,real_user_13423,771,59,13,False,0,USA,2012-04-02,Just had a great day exploring nature. ,#tech #news
46312,real_user_21311,7503,45,22,False,0,France,2011-02-16,Just had a great day exploring culture. Just had a great day exploring culture. ,#crypto #crypto
26359,real_user_1358,8180,97,5,True,0,Germany,2018-04-14,Just had a great day exploring culture. Just had a great day exploring culture. Just had a great day exploring culture. ,
34528,real_user_9527,3339,60,26,False,0,Canada,2016-08-16,Just had a great day exploring culture. ,#trump
40952,real_user_15951,1476,97,27,False,0,France,2022-01-20,Just had a great day exploring technology. ,#AI #crypto
23539,bot_user_23538,116,661,69,False,1,Nigeria,2021-09-13,RT @user: Check this out!! ,#news #MAGA #trump #MAGA #breaking #politics
48327,real_user_23326,8393,46,19,False,0,France,2011-05-07,Just had a great day exploring nature. Just had a great day exploring nature. Just had a great day exploring nature. ,#covid
12395,bot_user_12394,223,938,294,False,1,India,2022-07-11,RT @user: Check this out!! ,#bitcoin #breaking #covid #covid
48202,real_user_23201,682,29,0,True,0,Canada,2013-01-15,Just had a great day exploring culture. Just had a great day exploring culture. Just had a great day exploring culture. ,#breaking
23296,bot_user_23295,163,970,55,False,1,Unknown,2021-02-23,RT @user: Check this out!! RT @user: Check this out!! ,#covid #trump #viral #covid #viral
13352,bot_user_13351,128,924,217,False,1,Russia,2020-05-30,RT @user: Check this out!! RT @user: Check this out!! ,#viral #trump #news #AI #MAGA
1120,bot_user_1119,262,798,240,False,1,Unknown,2020-03-03,RT @user: Check this out!! RT @user: Check this out!! ,#bitcoin #trump #election #crypto #news #AI
41077,real_user_16076,9480,27,27,False,0,USA,2016-09-24,Just had a great day exploring culture. Just had a great day exploring culture. ,#news #crypto
8165,bot_user_8164,456,239,129,False,1,Russia,2020-09-22,RT @user: Check this out!! ,#trump #politics #breaking
36794,real_user_11793,3535,74,8,False,0,France,2011-11-18,Just had a great day exploring technology. Just had a great day exploring technology. Just had a great day exploring technology. ,
27142,real_user_2141,4475,61,29,False,0,Canada,2019-08-25,Just had a great day exploring culture. ,
35446,real_user_10445,9140,32,19,False,0,France,2011-08-09,Just had a great day exploring culture. ,
21822,bot_user_21821,24,777,63,False,1,,2021-06-30,RT @user: Check this out!! RT @user: Check this out!! ,#covid #covid #news #crypto
17002,bot_user_17001,121,326,287,False,1,Nigeria,2021-02-13,RT @user: Check this out!! RT @user: Check this out!! ,#tech #politics #news #MAGA #news
43277,real_user_18276,3429,86,8,False,0,Canada,2012-08-22,Just had a great day exploring technology. Just had a great day exploring technology. Just had a great day exploring technology. ,
6158,bot_user_6157,38,908,228,False,1,Russia,2020-06-07,RT @user: Check this out!! RT @user: Check this out!! ,#AI #covid #AI #election #politics #trump
23176,bot_user_23175,483,649,241,False,1,Unknown,2022-07-03,RT @user: Check this out!! ,#AI #breaking #bitcoin #breaking #news #trump #trump
22850,bot_user_22849,274,861,119,False,1,Nigeria,2020-04-03,RT @user: Check this out!! RT @user: Check this out!! ,#bitcoin #crypto #election #news #viral
6686,bot_user_6685,51,835,101,False,1,,2021-05-17,RT @user: Check this out!! ,#crypto #news #news
2031,bot_user_2030,251,920,123,False,1,Nigeria,2020-07-10,RT @user: Check this out!! ,#MAGA #covid #covid #MAGA #AI #tech #MAGA
34905,real_user_9904,2755,17,0,False,0,USA,2020-03-21,Just had a great day exploring nature. Just had a great day exploring nature. ,#tech
34046,real_user_9045,9721,55,12,False,0,Canada,2012-07-23,Just had a great day exploring technology. ,
45886,real_user_20885,4821,19,27,False,0,Canada,2018-02-13,Just had a great day exploring culture. Just had a great day exploring culture. Just had a great day exploring culture. ,
13367,bot_user_13366,217,752,88,False,1,,2020-08-08,RT @user: Check this out!! ,#AI #tech #election #politics
29973,real_user_4972,7764,85,20,False,0,UK,2021-06-18,Just had a great day exploring nature. ,#MAGA
9882,bot_user_9881,443,536,159,False,1,Unknown,2022-04-15,RT @user: Check this out!! RT @user: Check this out!! ,#breaking #tech #politics #bitcoin #viral
43004,real_user_18003,1925,37,18,False,0,UK,2016-02-10,Just had a great day exploring technology. Just had a great day exploring technology. ,#crypto
23908,bot_user_23907,65,644,105,False,1,Nigeria,2020-09-10,RT @user: Check this out!! RT @user: Check this out!! ,#AI #breaking #politics #tech
32289,real_user_7288,7900,87,21,True,0,Germany,2010-09-26,Just had a great day exploring nature. Just had a great day exploring nature. Just had a great day exploring nature. ,#election
2226,bot_user_2225,59,521,215,False,1,Unknown,2020-10-20,RT @user: Check this out!! ,#tech #trump #bitcoin
32165,real_user_7164,5848,46,4,False,0,USA,2013-09-27,Just had a great day exploring technology. Just had a great day exploring technology. Just had a great day exploring technology. ,
22007,bot_user_22006,373,515,107,False,1,Unknown,2023-10-24,RT @user: Check this out!! ,#news #politics #bitcoin #news
34778,real_user_9777,3994,93,16,False,0,Canada,2015-09-14,Just had a great day exploring technology. Just had a great day exploring technology. ,#breaking
18423,bot_user_18422,377,276,148,False,1,India,2021-10-01,RT @user: Check this out!! ,#AI #MAGA #MAGA #crypto #MAGA #AI
3591,bot_user_3590,113,557,286,False,1,Unknown,2020-04-21,RT @user: Check this out!! RT @user: Check this out!! ,#AI #bitcoin #breaking #crypto #election #bitcoin
19148,bot_user_19147,495,380,222,False,1,,2020-10-05,RT @user: Check this out!! ,#news #trump #politics #AI #MAGA #trump
37337,real_user_12336,2333,8,6,False,0,France,2014-02-24,Just had a great day exploring technology. Just had a great day exploring technology. ,
25263,real_user_262,536,49,9,False,0,USA,2017-07-13,Just had a great day exploring nature. ,#covid #politics
25262,real_user_261,1509,91,4,False,0,Canada,2012-06-17,Just had a great day exploring technology. ,
38282,real_user_13281,8004,40,6,False,0,USA,2010-09-04,Just had a great day exploring technology. Just had a great day exploring technology. ,
3329,bot_user_3328,266,277,95,False,1,India,2020-12-26,RT @user: Check this out!! ,#AI #viral #trump #covid #AI #viral #election
49243,real_user_24242,6771,28,13,False,0,UK,2019-07-19,Just had a great day exploring culture. Just had a great day exploring culture. Just had a great day exploring culture. ,
36858,real_user_11857,3745,28,10,True,0,Canada,2021-11-13,Just had a great day exploring nature. Just had a great day exploring nature. ,#bitcoin #news
7300,bot_user_7299,149,714,71,False,1,Russia,2020-12-09,RT @user: Check this out!! RT @user: Check this out!! ,#crypto #viral #election #bitcoin
2325,bot_user_2324,227,991,252,False,1,Unknown,2023-09-03,RT @user: Check this out!! RT @user: Check this out!! ,#tech #crypto #MAGA #MAGA
24741,bot_user_24740,249,489,145,False,1,,2022-11-17,RT @user: Check this out!! RT @user: Check this out!! ,#MAGA #crypto #viral #viral #election #AI
37852,real_user_12851,208,58,2,False,0,UK,2018-09-23,Just had a great day exploring culture. ,
42195,real_user_17194,7444,68,26,False,0,Canada,2021-11-28,Just had a great day exploring nature. ,#viral #covid
47812,real_user_22811,6524,38,19,False,0,Canada,2020-10-03,Just had a great day exploring culture. ,
4044,bot_user_4043,409,538,286,False,1,,2023-02-09,RT @user: Check this out!! ,#breaking #AI #tech #bitcoin
24813,bot_user_24812,344,495,79,False,1,,2021-10-09,RT @user: Check this out!! ,#viral #news #MAGA #politics
46370,real_user_21369,1839,50,13,False,0,Germany,2017-06-01,Just had a great day exploring technology. Just had a great day exploring technology. ,
27050,real_user_2049,8384,73,16,True,0,Canada,2023-07-19,Just had a great day exploring technology. Just had a great day exploring technology. Just had a great day exploring technology. ,
9330,bot_user_9329,375,720,151,False,1,India,2021-05-14,RT @user: Check this out!! RT @user: Check this out!! ,#AI #election #tech #election #MAGA #covid
16863,bot_user_16862,281,243,223,True,1,,2020-10-31,RT @user: Check this out!! RT @user: Check this out!! ,#politics #covid #breaking #politics #viral
34598,real_user_9597,6383,8,11,False,0,Canada,2013-09-13,Just had a great day exploring technology. Just had a great day exploring technology. ,#covid #MAGA
5044,bot_user_5043,338,736,287,False,1,Unknown,2021-08-28,RT @user: Check this out!! ,#news #MAGA #AI #viral #AI #tech #viral
44383,real_user_19382,7984,45,8,False,0,UK,2017-10-14,Just had a great day exploring culture. ,
32188,real_user_7187,2684,89,14,False,0,Germany,2013-12-27,Just had a great day exploring culture. ,#viral
19846,bot_user_19845,450,418,118,False,1,Nigeria,2020-11-26,RT @user: Check this out!! ,#politics #election #MAGA #bitcoin #politics #election
25309,real_user_308,4391,35,23,False,0,France,2014-08-01,Just had a great day exploring culture. ,
27195,real_user_2194,5126,81,8,False,0,Canada,2015-11-08,Just had a great day exploring nature. ,#viral #news
15162,bot_user_15161,431,471,249,False,1,Nigeria,2020-06-21,RT @user: Check this out!! ,#viral #crypto #politics #news #politics #breaking
21573,bot_user_21572,452,429,181,False,1,,2021-10-01,RT @user: Check this out!! RT @user: Check this out!! ,#bitcoin #covid #covid #covid #tech #crypto
39123,real_user_14122,4982,69,24,False,0,France,2015-10-13,Just had a great day exploring nature. ,#politics
48600,real_user_23599,1439,73,13,False,0,Canada,2016-10-13,Just had a great day exploring nature. ,
35016,real_user_10015,6121,74,26,False,0,USA,2018-04-05,Just had a great day exploring nature. Just had a great day exploring nature. ,
2048,bot_user_2047,236,624,279,False,1,Nigeria,2021-05-18,RT @user: Check this out!! ,#covid #covid #politics #crypto #bitcoin
1496,bot_user_1495,261,947,150,False,1,Nigeria,2020-10-31,RT @user: Check this out!! RT @user: Check this out!! ,#election #covid #tech #trump #trump #viral #tech
35442,real_user_10441,7133,41,7,False,0,UK,2012-11-09,Just had a great day exploring nature. Just had a great day exploring nature. Just had a great day exploring nature. ,
48371,real_user_23370,4502,98,16,False,0,UK,2012-12-31,Just had a great day exploring technology. Just had a great day exploring technology. Just had a great day exploring technology. ,
14451,bot_user_14450,266,505,286,False,1,Russia,2020-04-15,RT @user: Check this out!! ,#tech #election #news #news
17330,bot_user_17329,372,253,85,False,1,India,2023-05-31,RT @user: Check this out!! ,#tech #MAGA #trump #AI
13814,bot_user_13813,428,594,244,False,1,Nigeria,2021-02-16,RT @user: Check this out!! ,#tech #election #trump #news #tech #bitcoin
8840,bot_user_8839,109,651,104,False,1,Unknown,2022-04-21,RT @user: Check this out!! RT @user: Check this out!! ,#MAGA #MAGA #MAGA #trump
971,bot_user_970,413,227,187,False,1,Russia,2020-04-27,RT @user: Check this out!! RT @user: Check this out!! ,#tech #breaking #tech #election
20643,bot_user_20642,441,385,142,False,1,Russia,2022-06-23,RT @user: Check this out!! ,#news #election #news #tech
45709,real_user_20708,9532,43,11,False,0,Canada,2014-03-25,Just had a great day exploring culture. ,#AI
49441,real_user_24440,1147,59,5,True,0,France,2010-05-09,Just had a great day exploring culture. ,
23951,bot_user_23950,158,561,144,False,1,Russia,2022-09-20,RT @user: Check this out!! ,#election #breaking #crypto #election
19766,bot_user_19765,7,325,57,False,1,India,2022-03-01,RT @user: Check this out!! ,#AI #trump #AI
41726,real_user_16725,7678,78,28,False,0,France,2018-12-01,Just had a great day exploring technology. Just had a great day exploring technology. ,#breaking
27593,real_user_2592,5732,11,26,False,0,France,2010-11-14,Just had a great day exploring technology. Just had a great day exploring technology. ,
8774,bot_user_8773,372,897,223,False,1,India,2020-11-30,RT @user: Check this out!! RT @user: Check this out!! ,#MAGA #MAGA #breaking #bitcoin #politics #politics
42961,real_user_17960,7872,4,13,False,0,Canada,2012-11-16,Just had a great day exploring culture. ,#covid #breaking
39725,real_user_14724,5882,16,3,False,0,France,2015-10-13,Just had a great day exploring technology. ,#crypto #news
48628,real_user_23627,7090,23,20,True,0,France,2021-08-05,Just had a great day exploring culture. ,
19942,bot_user_19941,108,915,256,False,1,India,2020-09-14,RT @user: Check this out!! RT @user: Check this out!! ,#AI #MAGA #breaking #news #tech #news #crypto
23168,bot_user_23167,388,520,96,False,1,India,2020-08-25,RT @user: Check this out!! RT @user: Check this out!! ,#election #covid #AI #AI #covid #AI
9202,bot_user_9201,216,792,83,False,1,India,2020-09-17,RT @user: Check this out!! ,#election #election #breaking #trump #election #MAGA #covid
7827,bot_user_7826,165,955,100,False,1,Nigeria,2021-04-30,RT @user: Check this out!! RT @user: Check this out!! ,#trump #MAGA #election #breaking #bitcoin #election
35683,real_user_10682,5460,20,3,False,0,Germany,2012-08-27,Just had a great day exploring culture. ,#trump #trump
8243,bot_user_8242,75,809,174,False,1,Nigeria,2021-03-05,RT @user: Check this out!! RT @user: Check this out!! ,#AI #politics #covid
43957,real_user_18956,7866,43,15,False,0,France,2020-06-10,Just had a great day exploring culture. Just had a great day exploring culture. ,
21837,bot_user_21836,91,880,218,False,1,,2020-10-10,RT @user: Check this out!! RT @user: Check this out!! ,#breaking #bitcoin #MAGA #AI #politics #MAGA
4016,bot_user_4015,391,605,177,False,1,India,2020-09-16,RT @user: Check this out!! RT @user: Check this out!! ,#trump #breaking #MAGA #election #covid #politics #AI
7501,bot_user_7500,317,608,146,False,1,Russia,2022-06-05,RT @user: Check this out!! ,#trump #news #AI #crypto #viral
20935,bot_user_20934,340,754,191,False,1,Russia,2020-12-15,RT @user: Check this out!! ,#MAGA #tech #AI
4279,bot_user_4278,270,419,284,False,1,Unknown,2020-08-22,RT @user: Check this out!! RT @user: Check this out!! ,#covid #politics #trump #covid #crypto #covid
27754,real_user_2753,7654,87,26,False,0,UK,2017-09-10,Just had a great day exploring culture. ,#politics #viral
18785,bot_user_18784,259,879,234,False,1,Russia,2021-01-09,RT @user: Check this out!! RT @user: Check this out!! ,#crypto #news #bitcoin #breaking #politics #viral #election
16711,bot_user_16710,108,892,248,False,1,Russia,2020-02-24,RT @user: Check this out!! ,#covid #breaking #news
22629,bot_user_22628,355,343,72,False,1,India,2021-06-06,RT @user: Check this out!! ,#breaking #politics #AI #trump #MAGA #tech #trump
34285,real_user_9284,4761,14,17,False,0,Canada,2018-05-29,Just had a great day exploring culture. Just had a great day exploring culture. ,
40700,real_user_15699,4920,48,1,False,0,Germany,2023-07-06,Just had a great day exploring technology. Just had a great day exploring technology. ,#covid
38549,real_user_13548,2021,26,2,False,0,UK,2014-04-10,Just had a great day exploring technology. Just had a great day exploring technology. ,
18278,bot_user_18277,43,769,143,False,1,Nigeria,2021-07-08,RT @user: Check this out!! ,#breaking #AI #viral #viral #trump #covid
44780,real_user_19779,9782,83,3,False,0,UK,2020-02-11,Just had a great day exploring technology. Just had a great day exploring technology. Just had a great day exploring technology. ,#MAGA
30022,real_user_5021,6716,52,22,False,0,USA,2021-11-27,Just had a great day exploring culture. Just had a great day exploring culture. ,#breaking
30744,real_user_5743,8029,28,18,False,0,Canada,2016-05-19,Just had a great day exploring nature. ,#election #viral
38923,real_user_13922,1047,10,6,True,0,France,2013-08-23,Just had a great day exploring culture. ,#trump
44625,real_user_19624,1514,98,6,False,0,USA,2019-12-14,Just had a great day exploring nature. Just had a great day exploring nature. ,#bitcoin #AI
46630,real_user_21629,6530,39,7,False,0,Canada,2021-03-19,Just had a great day exploring culture. ,#covid #news
21130,bot_user_21129,418,548,182,False,1,Nigeria,2020-07-27,RT @user: Check this out!! RT @user: Check this out!! ,#trump #news #AI #tech #bitcoin #bitcoin
27559,real_user_2558,8508,48,1,True,0,UK,2010-09-05,Just had a great day exploring culture. Just had a great day exploring culture. ,#bitcoin
49541,real_user_24540,7901,45,21,True,0,UK,2015-02-01,Just had a great day exploring technology. ,
4314,bot_user_4313,265,532,88,False,1,Unknown,2020-05-30,RT @user: Check this out!! ,#bitcoin #AI #crypto #news #AI
20679,bot_user_20678,63,479,236,False,1,Russia,2020-05-09,RT @user: Check this out!! ,#breaking #tech #viral #AI #news #crypto
32252,real_user_7251,164,47,28,False,0,UK,2020-01-03,Just had a great day exploring technology. Just had a great day exploring technology. Just had a great day exploring technology. ,
5871,bot_user_5870,197,875,86,False,1,India,2022-03-29,RT @user: Check this out!! ,#election #tech #crypto #crypto
23180,bot_user_23179,137,793,200,False,1,India,2020-05-28,RT @user: Check this out!! ,#trump #covid #bitcoin #breaking #MAGA #crypto
33731,real_user_8730,4785,16,2,False,0,Germany,2012-07-28,Just had a great day exploring technology. ,
36676,real_user_11675,5499,15,6,False,0,Germany,2019-04-30,Just had a great day exploring culture. Just had a great day exploring culture. ,#breaking #covid
41475,real_user_16474,3220,14,16,False,0,France,2023-01-13,Just had a great day exploring nature. ,#covid
40018,real_user_15017,9100,1,17,False,0,USA,2019-05-05,Just had a great day exploring culture. ,#tech #news
4699,bot_user_4698,306,920,274,False,1,Nigeria,2021-06-20,RT @user: Check this out!! ,#covid #politics #tech #MAGA #politics #covid #AI
11138,bot_user_11137,216,250,93,False,1,Nigeria,2020-06-21,RT @user: Check this out!! RT @user: Check this out!! ,#covid #tech #politics #MAGA #politics #election
21139,bot_user_21138,214,852,208,False,1,Nigeria,2020-06-03,RT @user: Check this out!! RT @user: Check this out!! ,#MAGA #politics #trump #covid #MAGA #breaking
44009,real_user_19008,5137,22,24,False,0,USA,2012-03-27,Just had a great day exploring technology. ,#crypto
276,bot_user_275,81,863,148,False,1,Nigeria,2021-04-06,RT @user: Check this out!! RT @user: Check this out!! ,#AI #breaking #MAGA #breaking #news
35466,real_user_10465,7806,61,21,False,0,USA,2019-10-26,Just had a great day exploring nature. ,
40415,real_user_15414,9075,93,22,False,0,France,2015-05-27,Just had a great day exploring technology. ,#crypto #trump
22550,bot_user_22549,174,371,266,False,1,,2021-08-02,RT @user: Check this out!! RT @user: Check this out!! ,#trump #election #trump #MAGA #trump
15134,bot_user_15133,303,373,221,False,1,India,2021-06-25,RT @user: Check this out!! ,#covid #MAGA #MAGA #election #trump #election #covid
26519,real_user_1518,2467,63,3,False,0,UK,2022-11-23,Just had a great day exploring technology. ,#crypto #breaking
13310,bot_user_13309,139,543,229,False,1,Nigeria,2021-02-22,RT @user: Check this out!! ,#election #trump #tech #election #trump #breaking
27807,real_user_2806,2401,35,10,False,0,France,2022-11-11,Just had a great day exploring nature. Just had a great day exploring nature. Just had a great day exploring nature. ,
36144,real_user_11143,5302,74,28,False,0,France,2010-04-29,Just had a great day exploring nature. ,
12699,bot_user_12698,81,926,192,False,1,Unknown,2020-08-16,RT @user: Check this out!! RT @user: Check this out!! ,#breaking #bitcoin #election #viral #bitcoin
32088,real_user_7087,2312,45,17,True,0,Germany,2023-01-14,Just had a great day exploring nature. Just had a great day exploring nature. Just had a great day exploring nature. ,#viral
11600,bot_user_11599,249,803,256,False,1,Unknown,2022-01-24,RT @user: Check this out!! ,#politics #AI #news #viral #breaking #crypto
45111,real_user_20110,8855,7,3,True,0,Germany,2020-08-23,Just had a great day exploring nature. Just had a great day exploring nature. Just had a great day exploring nature. ,
42076,real_user_17075,3097,68,3,False,0,Canada,2021-10-22,Just had a great day exploring culture. Just had a great day exploring culture. ,#bitcoin #covid
22844,bot_user_22843,189,287,60,False,1,,2020-12-17,RT @user: Check this out!! ,#breaking #viral #breaking
22760,bot_user_22759,259,928,77,False,1,,2021-07-26,RT @user: Check this out!! RT @user: Check this out!! ,#news #election #viral #election
49046,real_user_24045,2448,8,3,False,0,Germany,2022-08-05,Just had a great day exploring technology. Just had a great day exploring technology. ,#politics
36265,real_user_11264,5226,61,25,True,0,UK,2019-12-29,Just had a great day exploring culture. Just had a great day exploring culture. Just had a great day exploring culture. ,
2662,bot_user_2661,325,530,53,False,1,,2022-02-05,RT @user: Check this out!! ,#crypto #covid #breaking #crypto
23077,bot_user_23076,416,792,186,False,1,Russia,2021-01-08,RT @user: Check this out!! ,#politics #tech #news
2749,bot_user_2748,198,564,184,False,1,Russia,2023-03-16,RT @user: Check this out!! RT @user: Check this out!! ,#crypto #bitcoin #AI #crypto #tech #trump #bitcoin
19450,bot_user_19449,471,478,130,False,1,,2021-03-01,RT @user: Check this out!! RT @user: Check this out!! ,#trump #breaking #breaking
34253,real_user_9252,9822,51,13,False,0,USA,2016-07-29,Just had a great day exploring technology. Just had a great day exploring technology. Just had a great day exploring technology. ,#trump #election
24214,bot_user_24213,5,640,186,False,1,Nigeria,2020-09-03,RT @user: Check this out!! ,#election #election #viral #trump
7670,bot_user_7669,226,411,109,False,1,Nigeria,2021-10-12,RT @user: Check this out!! RT @user: Check this out!! ,#tech #viral #tech
33952,real_user_8951,8264,80,17,False,0,Canada,2023-01-25,Just had a great day exploring culture. Just had a great day exploring culture. Just had a great day exploring culture. ,#politics
49298,real_user_24297,1161,6,11,False,0,USA,2013-03-24,Just had a great day exploring technology. Just had a great day exploring technology. ,#covid #AI
24293,bot_user_24292,440,961,137,False,1,Unknown,2020-02-23,RT @user: Check this out!! RT @user: Check this out!! ,#covid #news #election #tech
17391,bot_user_17390,250,782,98,False,1,Russia,2021-04-26,RT @user: Check this out!! RT @user: Check this out!! ,#viral #bitcoin #crypto #bitcoin
10233,bot_user_10232,196,650,156,False,1,Russia,2021-05-11,RT @user: Check this out!! RT @user: Check this out!! ,#tech #trump #breaking #MAGA #news #trump
33220,real_user_8219,1257,60,6,False,0,France,2010-09-22,Just had a great day exploring culture. Just had a great day exploring culture. Just had a great day exploring culture. ,
9669,bot_user_9668,140,923,231,False,1,Russia,2020-07-19,RT @user: Check this out!! ,#trump #breaking #politics #covid #breaking #AI
11455,bot_user_11454,417,241,266,False,1,India,2020-09-13,RT @user: Check this out!! ,#news #election #news
12368,bot_user_12367,231,271,68,False,1,India,2022-04-17,RT @user: Check this out!! ,#politics #trump #bitcoin #tech
34684,real_user_9683,6856,19,0,True,0,Canada,2015-01-18,Just had a great day exploring culture. Just had a great day exploring culture. Just had a great day exploring culture. ,#crypto #covid
42903,real_user_17902,5049,22,28,False,0,France,2023-12-18,Just had a great day exploring nature. Just had a great day exploring nature. ,#MAGA
21003,bot_user_21002,271,406,55,False,1,India,2021-11-14,RT @user: Check this out!! RT @user: Check this out!! ,#crypto #covid #bitcoin #crypto #election #AI #viral
16519,bot_user_16518,301,825,63,False,1,India,2020-04-30,RT @user: Check this out!! ,#election #bitcoin #covid #bitcoin
28945,real_user_3944,3255,3,29,False,0,USA,2016-08-22,Just had a great day exploring culture. ,#bitcoin
11170,bot_user_11169,188,262,235,False,1,,2022-03-18,RT @user: Check this out!! RT @user: Check this out!! ,#news #tech #bitcoin #trump #AI #trump #viral
3352,bot_user_3351,400,263,244,False,1,Unknown,2021-05-06,RT @user: Check this out!! RT @user: Check this out!! ,#MAGA #news #covid #viral
436,bot_user_435,283,743,122,False,1,Unknown,2022-08-17,RT @user: Check this out!! ,#crypto #tech #bitcoin #crypto #MAGA
40940,real_user_15939,8458,32,24,False,0,Germany,2018-03-31,Just had a great day exploring technology. Just had a great day exploring technology. Just had a great day exploring technology. ,
22662,bot_user_22661,471,448,104,False,1,,2021-12-18,RT @user: Check this out!! RT @user: Check this out!! ,#covid #tech #news
36256,real_user_11255,743,2,25,False,0,USA,2020-11-02,Just had a great day exploring culture. Just had a great day exploring culture. Just had a great day exploring culture. ,#covid #MAGA
17149,bot_user_17148,262,458,135,False,1,Russia,2022-01-05,RT @user: Check this out!! RT @user: Check this out!! ,#crypto #trump #politics #politics #crypto #politics
30702,real_user_5701,667,4,13,False,0,France,2013-05-09,Just had a great day exploring nature. ,#bitcoin
11075,bot_user_11074,482,680,180,False,1,Unknown,2021-11-17,RT @user: Check this out!! RT @user: Check this out!! ,#trump #breaking #tech #breaking #viral
2595,bot_user_2594,93,592,222,False,1,India,2020-03-06,RT @user: Check this out!! ,#breaking #politics #viral #trump #breaking #politics
3423,bot_user_3422,256,738,259,False,1,,2020-04-04,RT @user: Check this out!! ,#news #tech #trump #news #bitcoin #covid
11519,bot_user_11518,443,502,165,True,1,Unknown,2020-09-21,RT @user: Check this out!! ,#breaking #covid #MAGA #viral #tech #tech #tech
47772,real_user_22771,2698,71,16,False,0,USA,2020-09-09,Just had a great day exploring nature. Just had a great day exploring nature. ,
41957,real_user_16956,5744,49,8,False,0,Germany,2021-09-29,Just had a great day exploring technology. ,#MAGA #AI
8798,bot_user_8797,499,749,70,False,1,Russia,2022-02-19,RT @user: Check this out!! ,#bitcoin #trump #trump
37280,real_user_12279,7614,69,6,False,0,USA,2016-11-29,Just had a great day exploring technology. Just had a great day exploring technology. Just had a great day exploring technology. ,
16701,bot_user_16700,255,561,181,False,1,,2021-05-14,RT @user: Check this out!! RT @user: Check this out!! ,#covid #election #crypto #covid #covid #bitcoin
38993,real_user_13992,7404,30,4,False,0,UK,2023-08-24,Just had a great day exploring technology. ,#news
147,bot_user_146,379,418,287,False,1,India,2021-01-08,RT @user: Check this out!! ,#AI #trump #viral #viral #crypto #news #tech
43451,real_user_18450,183,25,7,False,0,Canada,2011-08-31,Just had a great day exploring technology. Just had a great day exploring technology. ,
26283,real_user_1282,5186,13,4,False,0,UK,2021-08-02,Just had a great day exploring nature. ,
10496,bot_user_10495,310,373,83,False,1,India,2021-09-28,RT @user: Check this out!! ,#AI #breaking #bitcoin
22738,bot_user_22737,102,305,284,False,1,Unknown,2020-05-26,RT @user: Check this out!! ,#election #covid #MAGA #trump #MAGA
11115,bot_user_11114,117,993,227,False,1,Unknown,2020-01-21,RT @user: Check this out!! ,#tech #tech #MAGA #MAGA
44221,real_user_19220,7697,32,8,False,0,Germany,2018-07-05,Just had a great day exploring culture. Just had a great day exploring culture. Just had a great day exploring culture. ,#news #election
13482,bot_user_13481,205,325,268,True,1,Unknown,2020-10-27,RT @user: Check this out!! RT @user: Check this out!! ,#covid #news #trump
25044,real_user_43,7674,68,21,True,0,France,2019-12-05,Just had a great day exploring nature. Just had a great day exploring nature. Just had a great day exploring nature. ,#viral #crypto
30873,real_user_5872,6317,6,9,False,0,France,2018-03-31,Just had a great day exploring nature. Just had a great day exploring nature. Just had a great day exploring nature. ,#bitcoin
33839,real_user_8838,816,78,22,False,0,France,2013-12-01,Just had a great day exploring technology. ,#trump
49210,real_user_24209,7308,28,15,False,0,Canada,2023-11-07,Just had a great day exploring culture. Just had a great day exploring culture. Just had a great day exploring culture. ,#bitcoin
27865,real_user_2864,6399,8,3,False,0,Canada,2019-04-16,Just had a great day exploring culture. ,#MAGA #trump
47385,real_user_22384,1263,51,12,False,0,UK,2010-06-18,Just had a great day exploring nature. Just had a great day exploring nature. Just had a great day exploring nature. ,
5360,bot_user_5359,370,922,267,False,1,India,2020-12-27,RT @user: Check this out!! ,#crypto #news #crypto #tech #politics
48352,real_user_23351,4537,46,5,False,0,France,2014-11-03,Just had a great day exploring culture. ,#politics #news
32514,real_user_7513,8688,18,10,False,0,Canada,2016-01-18,Just had a great day exploring nature. ,#MAGA
25148,real_user_147,2347,31,2,False,0,USA,2021-11-14,Just had a great day exploring technology. ,#viral #crypto
8615,bot_user_8614,175,993,145,False,1,India,2022-12-22,RT @user: Check this out!! RT @user: Check this out!! ,#trump #viral #news #viral #covid #viral
39486,real_user_14485,5634,50,18,False,0,USA,2014-10-26,Just had a great day exploring nature. Just had a great day exploring nature. Just had a great day exploring nature. ,#bitcoin #crypto
17387,bot_user_17386,272,992,242,False,1,Unknown,2020-07-21,RT @user: Check this out!! RT @user: Check this out!! ,#tech #election #trump
